Time, s;Volts, V;Amps, A;Ah0;Wh0;Ah1;Wh1;W;Tc
19.579;5.04040;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
19.735;5.04040;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
19.984;5.04030;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
20.171;5.04030;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
20.390;5.04030;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
20.577;5.04030;0.060020;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
20.795;5.04040;0.060020;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
20.983;5.04040;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
21.201;5.04040;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
21.388;5.04040;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
21.575;5.04040;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
21.794;5.04020;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
21.981;5.04020;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
22.199;5.04020;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
22.387;5.04020;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
22.636;5.04020;0.060010;0.0000;0.0000;0.1100;0.5610;0.3024;24.0
22.792;5.04020;0.060020;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
23.042;5.04020;0.060020;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
23.229;5.04010;0.060020;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
23.416;5.04010;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
23.635;5.04010;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
23.822;5.04010;0.060030;0.0000;0.0000;0.1100;0.5610;0.3025;24.0
24.040;5.03990;0.060030;0.0000;0.0000;0.1100;0.5610;0.3019;24.0
24.227;5.03990;0.060040;0.0000;0.0000;0.1100;0.5610;0.3020;24.0
24.446;5.03990;0.060040;0.0000;0.0000;0.1100;0.5610;0.3020;24.0
24.633;5.03990;0.060040;0.0000;0.0000;0.1100;0.5610;0.3020;24.0
24.820;5.03990;0.060040;0.0000;0.0000;0.1100;0.5610;0.3020;24.0
25.039;5.04000;0.060040;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
25.257;5.04000;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
25.444;5.04000;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
25.631;5.04000;0.060040;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
25.850;5.04000;0.060040;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
26.037;5.04000;0.060040;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
26.224;5.04000;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
26.474;5.04010;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
26.630;5.04010;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
26.879;5.04010;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
27.067;5.04010;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
27.285;5.04010;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
27.472;5.04020;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
27.691;5.04020;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
27.878;5.04030;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
28.065;5.04030;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
28.283;5.04030;0.060050;0.0000;0.0000;0.1100;0.5610;0.3026;24.0
28.471;5.04030;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
28.689;5.04030;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
28.876;5.04030;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
29.126;5.04030;0.060070;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
29.282;5.04030;0.060070;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
29.531;5.04030;0.060070;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
29.719;5.04030;0.060070;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
29.875;5.04030;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
30.124;5.04030;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
30.311;5.04020;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
30.530;5.04020;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
30.717;5.04020;0.060060;0.0000;0.0000;0.1100;0.5610;0.3027;24.0
30.935;5.04020;0.060050;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
31.123;5.04020;0.060050;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
31.310;5.04020;0.060050;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
31.528;5.04020;0.060050;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
31.715;5.04030;0.060050;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
31.934;5.04030;0.060060;0.0000;0.0000;0.1100;0.5620;0.3027;24.0
32.121;5.04030;0.060060;0.0000;0.0000;0.1100;0.5620;0.3027;24.0
32.339;5.04030;0.060050;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
32.527;5.04030;0.060050;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
32.714;5.04030;0.060040;0.0000;0.0000;0.1100;0.5620;0.3026;24.0
32.963;5.04030;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
33.119;5.04040;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
33.369;5.04040;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
33.525;5.04040;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
33.775;5.04040;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
33.962;5.04050;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
34.180;5.04050;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
34.367;5.04050;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
34.555;5.04060;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
34.773;5.04060;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
34.991;5.04060;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
35.179;5.04060;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
35.366;5.04060;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
35.584;5.04060;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
35.771;5.04060;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
35.959;5.04060;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
36.177;5.04060;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
36.364;5.04060;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
36.614;5.04060;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
36.801;5.04050;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
37.019;5.04050;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
37.207;5.04050;0.060040;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
37.425;5.04050;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
37.612;5.04050;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
37.799;5.04050;0.060050;0.0000;0.0000;0.1110;0.5620;0.3026;24.0
0.093;5.04050;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
0.281;5.04050;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
0.499;5.04050;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
0.686;5.04050;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
0.936;5.04050;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
1.092;5.04060;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
1.279;5.04060;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
1.529;5.04060;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
1.685;5.04060;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
1.934;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
2.121;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
2.340;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
2.527;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
2.745;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
2.933;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
3.120;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
3.338;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
3.525;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
3.744;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
3.931;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
4.149;5.04080;0.060050;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
4.337;5.04080;0.060050;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
4.586;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
4.742;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
4.930;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
5.179;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
5.366;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
5.585;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
5.772;5.04070;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
5.990;5.04070;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
6.178;5.04070;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
6.396;5.04070;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
6.583;5.04070;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
6.770;5.04080;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
6.989;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
7.176;5.04080;0.060040;0.0000;0.0000;0.1110;0.5650;0.3026;24.0
7.394;5.04080;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
7.582;5.04080;0.060030;0.0000;0.0000;0.1110;0.5650;0.3025;24.0
7.831;5.04080;0.060030;0.0000;0.0000;0.1110;0.5660;0.3025;24.0
7.987;5.04080;0.060030;0.0000;0.0000;0.1110;0.5660;0.3025;24.0
8.174;5.04070;0.060030;0.0000;0.0000;0.1110;0.5660;0.3025;24.0
8.424;5.04070;0.060040;0.0000;0.0000;0.1110;0.5660;0.3026;24.0
8.580;5.04070;0.060040;0.0000;0.0000;0.1110;0.5660;0.3026;24.0
8.830;5.04070;0.060610;0.0000;0.0000;0.1110;0.5660;0.3054;24.0
9.017;5.03480;0.060610;0.0000;0.0000;0.1110;0.5660;0.3048;24.0
9.235;5.03480;0.074230;0.0000;0.0000;0.1110;0.5660;0.3733;24.0
9.422;5.03480;0.074230;0.0000;0.0000;0.1110;0.5660;0.3733;24.0
9.641;5.04470;0.053840;0.0000;0.0000;0.1110;0.5660;0.2713;24.0
9.828;5.04470;0.053840;0.0000;0.0000;0.1110;0.5660;0.2713;24.0
10.015;5.05060;0.053840;0.0000;0.0000;0.1110;0.5660;0.2718;24.0
10.234;5.05060;0.036980;0.0000;0.0000;0.1110;0.5660;0.1867;24.0
10.421;5.05060;0.036980;0.0000;0.0000;0.1110;0.5660;0.1867;24.0
10.639;5.05060;0.040880;0.0000;0.0000;0.1110;0.5660;0.2064;24.0
10.826;5.05060;0.040880;0.0000;0.0000;0.1110;0.5660;0.2064;24.0
11.045;5.03760;0.066190;0.0000;0.0000;0.1110;0.5660;0.3329;24.0
11.232;5.03760;0.066190;0.0000;0.0000;0.1110;0.5660;0.3329;24.0
11.419;5.03550;0.066190;0.0000;0.0000;0.1110;0.5660;0.3329;24.0
11.669;5.03550;0.123450;0.0000;0.0000;0.1110;0.5660;0.6209;24.0
11.825;5.02780;0.123450;0.0000;0.0000;0.1110;0.5660;0.6197;24.0
12.074;5.02780;0.218630;0.0000;0.0000;0.1110;0.5660;1.0975;24.0
12.262;5.02780;0.218630;0.0000;0.0000;0.1110;0.5660;1.0975;24.0
12.480;5.02780;0.218630;0.0000;0.0000;0.1110;0.5660;1.0975;24.0
12.667;5.02780;0.218630;0.0000;0.0000;0.1110;0.5660;1.0975;24.0
12.886;5.02780;0.218630;0.0000;0.0000;0.1110;0.5660;1.0975;24.0
13.073;5.02780;0.171180;0.0000;0.0000;0.1110;0.5660;0.8593;24.0
13.291;5.04700;0.171180;0.0000;0.0000;0.1110;0.5660;0.8627;24.0
13.478;5.04700;0.059940;0.0000;0.0000;0.1110;0.5660;0.3020;24.0
13.666;5.04700;0.059940;0.0000;0.0000;0.1110;0.5660;0.3020;24.0
13.884;5.04700;0.041900;0.0000;0.0000;0.1110;0.5660;0.2111;24.0
14.071;5.04700;0.041900;0.0000;0.0000;0.1110;0.5660;0.2111;24.0
14.321;5.05470;0.041900;0.0000;0.0000;0.1110;0.5660;0.2115;24.0
14.477;5.05470;0.030480;0.0000;0.0000;0.1110;0.5660;0.1539;24.0
14.664;5.05870;0.030480;0.0000;0.0000;0.1110;0.5660;0.1539;24.0
14.914;5.05870;0.022640;0.0000;0.0000;0.1110;0.5660;0.1143;24.0
15.070;5.05870;0.022640;0.0000;0.0000;0.1110;0.5660;0.1143;24.0
15.319;5.05870;0.020210;0.0000;0.0000;0.1110;0.5660;0.1020;24.0
15.506;5.05870;0.020210;0.0000;0.0000;0.1110;0.5660;0.1020;24.0
15.725;5.06110;0.020210;0.0000;0.0000;0.1110;0.5660;0.1022;24.0
15.912;5.06110;0.016850;0.0000;0.0000;0.1110;0.5660;0.0852;24.0
16.130;5.06110;0.016850;0.0000;0.0000;0.1110;0.5660;0.0852;24.0
16.318;5.06110;0.014210;0.0000;0.0000;0.1110;0.5660;0.0719;24.0
16.536;5.06110;0.014210;0.0000;0.0000;0.1110;0.5660;0.0719;24.0
16.723;5.06110;0.012430;0.0000;0.0000;0.1110;0.5660;0.0628;24.0
16.942;5.06110;0.012430;0.0000;0.0000;0.1110;0.5660;0.0628;24.0
17.129;5.05690;0.012430;0.0000;0.0000;0.1110;0.5660;0.0627;24.0
17.316;5.05690;0.010620;0.0000;0.0000;0.1110;0.5660;0.0536;24.0
17.534;5.05120;0.010620;0.0000;0.0000;0.1110;0.5660;0.0536;24.0
17.722;5.05120;0.009450;0.0000;0.0000;0.1110;0.5660;0.0477;24.0
17.971;5.05590;0.009450;0.0000;0.0000;0.1110;0.5660;0.0477;24.0
18.158;5.05590;0.008500;0.0000;0.0000;0.1110;0.5660;0.0429;24.0
18.314;5.05590;0.008500;0.0000;0.0000;0.1110;0.5660;0.0429;24.0
18.564;5.05590;0.008500;0.0000;0.0000;0.1110;0.5660;0.0429;24.0
18.751;5.05590;0.008500;0.0000;0.0000;0.1110;0.5660;0.0429;24.0
18.970;5.06250;0.008500;0.0000;0.0000;0.1110;0.5660;0.0430;24.0
19.157;5.06250;0.007600;0.0000;0.0000;0.1110;0.5660;0.0384;24.0
19.375;5.06590;0.007600;0.0000;0.0000;0.1110;0.5660;0.0384;24.0
19.562;5.06590;0.007100;0.0000;0.0000;0.1110;0.5660;0.0359;24.0
19.750;5.06590;0.007100;0.0000;0.0000;0.1110;0.5660;0.0359;24.0
19.968;5.07110;0.007100;0.0000;0.0000;0.1110;0.5660;0.0359;24.0
20.155;5.07110;0.006660;0.0000;0.0000;0.1110;0.5660;0.0337;24.0
20.374;5.07440;0.006660;0.0000;0.0000;0.1110;0.5660;0.0337;24.0
20.561;5.07440;0.006100;0.0000;0.0000;0.1110;0.5660;0.0309;24.0
20.748;5.07440;0.006100;0.0000;0.0000;0.1110;0.5660;0.0309;24.0
20.998;5.07730;0.005810;0.0000;0.0000;0.1110;0.5660;0.0294;24.0
21.154;5.07730;0.005810;0.0000;0.0000;0.1110;0.5660;0.0294;24.0
21.403;5.08140;0.005810;0.0000;0.0000;0.1110;0.5660;0.0295;24.0
21.590;5.08140;0.005430;0.0000;0.0000;0.1110;0.5660;0.0275;24.0
21.809;5.08390;0.005430;0.0000;0.0000;0.1110;0.5660;0.0275;24.0
21.996;5.08390;0.005040;0.0000;0.0000;0.1110;0.5660;0.0256;24.0
22.183;5.08390;0.005040;0.0000;0.0000;0.1110;0.5660;0.0256;24.0
22.402;5.08390;0.005040;0.0000;0.0000;0.1110;0.5660;0.0256;24.0
22.620;5.08390;0.005040;0.0000;0.0000;0.1110;0.5670;0.0256;24.0
22.807;5.08730;0.005040;0.0000;0.0000;0.1110;0.5670;0.0256;24.0
22.994;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
23.213;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
23.400;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
23.587;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
23.837;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
23.993;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
24.242;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
24.430;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
24.648;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
24.835;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
25.054;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
25.241;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
25.428;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
25.646;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
25.865;5.08730;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
26.052;5.08740;0.004660;0.0000;0.0000;0.1110;0.5670;0.0236;24.0
26.239;5.08740;0.004670;0.0000;0.0000;0.1110;0.5670;0.0237;24.0
26.458;5.08780;0.004670;0.0000;0.0000;0.1110;0.5670;0.0237;24.0
26.645;5.08780;0.004640;0.0000;0.0000;0.1110;0.5670;0.0235;24.0
26.894;5.08780;0.004640;0.0000;0.0000;0.1110;0.5670;0.0235;24.0
27.082;5.08770;0.004640;0.0000;0.0000;0.1110;0.5670;0.0235;24.0
27.238;5.08770;0.005000;0.0000;0.0000;0.1110;0.5670;0.0254;24.0
27.487;5.08530;0.005000;0.0000;0.0000;0.1110;0.5670;0.0254;24.0
27.674;5.08530;0.005000;0.0000;0.0000;0.1110;0.5670;0.0254;24.0
27.893;5.08530;0.005000;0.0000;0.0000;0.1110;0.5670;0.0254;24.0
28.080;5.08530;0.005000;0.0000;0.0000;0.1110;0.5670;0.0254;24.0
28.298;5.08530;0.005000;0.0000;0.0000;0.1110;0.5670;0.0254;24.0
28.486;5.08690;0.005000;0.0000;0.0000;0.1110;0.5670;0.0254;24.0
28.673;5.08690;0.005290;0.0000;0.0000;0.1110;0.5670;0.0268;24.0
28.891;5.08330;0.005290;0.0000;0.0000;0.1110;0.5670;0.0268;24.0
29.078;5.08330;0.005290;0.0000;0.0000;0.1110;0.5670;0.0268;24.0
29.328;5.08330;0.005290;0.0000;0.0000;0.1110;0.5670;0.0268;24.0
29.484;5.08330;0.005290;0.0000;0.0000;0.1110;0.5670;0.0268;24.0
29.671;5.08330;0.005290;0.0000;0.0000;0.1110;0.5670;0.0268;24.0
29.921;5.08330;0.005290;0.0000;0.0000;0.1110;0.5670;0.0268;24.0
30.077;5.08330;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
30.326;5.08460;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
30.514;5.08460;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
30.732;5.08140;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
30.919;5.08140;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
31.106;5.08140;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
31.325;5.08140;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
31.512;5.08140;0.005500;0.0000;0.0000;0.1110;0.5670;0.0279;24.0
31.699;5.07920;0.005500;0.0000;0.0000;0.1110;0.5670;0.0278;24.0
31.949;5.07920;0.005720;0.0000;0.0000;0.1110;0.5670;0.0290;24.0
32.136;5.07920;0.005720;0.0000;0.0000;0.1110;0.5670;0.0290;24.0
32.354;5.07920;0.005930;0.0000;0.0000;0.1110;0.5670;0.0300;24.0
32.542;5.07920;0.005930;0.0000;0.0000;0.1110;0.5670;0.0300;24.0
32.760;5.07640;0.005930;0.0000;0.0000;0.1110;0.5670;0.0300;24.0
32.947;5.07640;0.005930;0.0000;0.0000;0.1110;0.5670;0.0300;24.0
33.166;5.07640;0.005930;0.0000;0.0000;0.1110;0.5670;0.0300;24.0
33.353;5.07640;0.006310;0.0000;0.0000;0.1110;0.5670;0.0319;24.0
33.540;5.07640;0.006310;0.0000;0.0000;0.1110;0.5670;0.0319;24.0
33.758;5.07370;0.006520;0.0000;0.0000;0.1110;0.5670;0.0330;24.0
33.946;5.07370;0.006520;0.0000;0.0000;0.1110;0.5670;0.0330;24.0
34.133;5.07370;0.006520;0.0000;0.0000;0.1110;0.5670;0.0330;24.0
34.382;5.07370;0.006520;0.0000;0.0000;0.1110;0.5670;0.0330;24.0
34.570;5.07120;0.006520;0.0000;0.0000;0.1110;0.5670;0.0330;24.0
34.788;5.07120;0.006890;0.0000;0.0000;0.1110;0.5670;0.0349;24.0
34.975;5.07120;0.006890;0.0000;0.0000;0.1110;0.5670;0.0349;24.0
35.194;5.06860;0.007120;0.0000;0.0000;0.1110;0.5670;0.0360;24.0
35.381;5.06860;0.007120;0.0000;0.0000;0.1110;0.5670;0.0360;24.0
35.568;5.06860;0.007120;0.0000;0.0000;0.1110;0.5670;0.0360;24.0
35.787;5.06860;0.007480;0.0000;0.0000;0.1110;0.5670;0.0378;24.0
35.974;5.06560;0.007480;0.0000;0.0000;0.1110;0.5670;0.0378;24.0
36.192;5.06560;0.007700;0.0000;0.0000;0.1110;0.5670;0.0389;24.0
36.379;5.06560;0.007700;0.0000;0.0000;0.1110;0.5670;0.0389;24.0
36.567;5.06230;0.007700;0.0000;0.0000;0.1110;0.5670;0.0389;24.0
36.816;5.06230;0.007700;0.0000;0.0000;0.1110;0.5670;0.0389;24.0
36.972;5.06230;0.007700;0.0000;0.0000;0.1110;0.5670;0.0389;24.0
37.222;5.06230;0.008230;0.0000;0.0000;0.1110;0.5670;0.0416;24.0
37.409;5.05830;0.008230;0.0000;0.0000;0.1110;0.5670;0.0415;24.0
37.627;5.05830;0.008230;0.0000;0.0000;0.1110;0.5670;0.0415;24.0
37.815;5.05830;0.008230;0.0000;0.0000;0.1110;0.5670;0.0415;24.0
38.033;5.05830;0.008810;0.0000;0.0000;0.1110;0.5670;0.0444;24.0
38.220;5.05830;0.008810;0.0000;0.0000;0.1110;0.5670;0.0444;24.0
38.407;5.05530;0.008810;0.0000;0.0000;0.1110;0.5670;0.0444;24.0
38.626;5.05530;0.009060;0.0000;0.0000;0.1110;0.5670;0.0457;24.0
38.813;5.05190;0.009060;0.0000;0.0000;0.1110;0.5670;0.0457;24.0
39.063;5.05190;0.009480;0.0000;0.0000;0.1110;0.5670;0.0478;24.0
39.250;5.05190;0.009480;0.0000;0.0000;0.1110;0.5670;0.0478;24.0
39.406;5.05190;0.009480;0.0000;0.0000;0.1110;0.5670;0.0478;24.0
39.655;5.05190;0.010100;0.0000;0.0000;0.1110;0.5670;0.0510;24.0
39.843;5.04810;0.010100;0.0000;0.0000;0.1110;0.5670;0.0509;24.0
40.061;5.04810;0.010100;0.0000;0.0000;0.1110;0.5670;0.0509;24.0
40.248;5.04810;0.010100;0.0000;0.0000;0.1110;0.5670;0.0509;24.0
40.467;5.04810;0.010640;0.0000;0.0000;0.1110;0.5670;0.0536;24.0
40.654;5.04810;0.010640;0.0000;0.0000;0.1110;0.5670;0.0536;24.0
40.841;5.05330;0.010640;0.0000;0.0000;0.1110;0.5670;0.0537;24.0
41.059;5.05330;0.011200;0.0000;0.0000;0.1110;0.5670;0.0565;24.0
41.247;5.05620;0.011200;0.0000;0.0000;0.1110;0.5670;0.0565;24.0
41.465;5.05620;0.011500;0.0000;0.0000;0.1110;0.5670;0.0580;24.0
41.652;5.05620;0.011500;0.0000;0.0000;0.1110;0.5670;0.0580;24.0
41.902;5.05620;0.012430;0.0000;0.0000;0.1110;0.5670;0.0627;24.0
42.058;5.05620;0.012430;0.0000;0.0000;0.1110;0.5670;0.0627;24.0
42.245;5.05860;0.012430;0.0000;0.0000;0.1110;0.5670;0.0627;24.0
42.495;5.05860;0.012430;0.0000;0.0000;0.1110;0.5670;0.0627;24.0
42.651;5.05870;0.012430;0.0000;0.0000;0.1110;0.5670;0.0627;24.0
42.900;5.05870;0.013140;0.0000;0.0000;0.1110;0.5670;0.0663;24.0
43.087;5.05690;0.013140;0.0000;0.0000;0.1110;0.5670;0.0663;24.0
43.306;5.05690;0.014120;0.0000;0.0000;0.1110;0.5670;0.0713;24.0
43.493;5.05690;0.014120;0.0000;0.0000;0.1120;0.5670;0.0713;24.0
43.711;5.05910;0.014120;0.0000;0.0000;0.1120;0.5670;0.0713;24.0
43.899;5.05910;0.014120;0.0000;0.0000;0.1120;0.5670;0.0713;24.0
44.086;5.05910;0.014120;0.0000;0.0000;0.1120;0.5670;0.0713;24.0
44.304;5.05910;0.015310;0.0000;0.0000;0.1120;0.5670;0.0773;24.0
44.491;5.05910;0.015310;0.0000;0.0000;0.1120;0.5670;0.0773;24.0
44.741;5.05910;0.015310;0.0000;0.0000;0.1120;0.5670;0.0773;24.0
44.897;5.05910;0.015310;0.0000;0.0000;0.1120;0.5670;0.0773;24.0
45.084;5.05910;0.015310;0.0000;0.0000;0.1120;0.5670;0.0773;24.0
45.334;5.05910;0.016370;0.0000;0.0000;0.1120;0.5670;0.0826;24.0
45.521;5.05730;0.016370;0.0000;0.0000;0.1120;0.5670;0.0826;24.0
45.739;5.05730;0.016370;0.0000;0.0000;0.1120;0.5670;0.0826;24.0
45.927;5.05850;0.016370;0.0000;0.0000;0.1120;0.5670;0.0826;24.0
46.145;5.05850;0.018580;0.0000;0.0000;0.1120;0.5670;0.0938;24.0
46.332;5.05850;0.018580;0.0000;0.0000;0.1120;0.5670;0.0938;24.0
46.519;5.05860;0.018580;0.0000;0.0000;0.1120;0.5670;0.0938;24.0
46.738;5.05860;0.019600;0.0000;0.0000;0.1120;0.5670;0.0989;24.0
46.925;5.05850;0.019600;0.0000;0.0000;0.1120;0.5670;0.0989;24.0
47.175;5.05850;0.022690;0.0000;0.0000;0.1120;0.5670;0.1145;24.0
